#####################################################################
# Alchemist log file - simulation started at: 2025-03-04T17:02+0000 #
#####################################################################
#
# seed = 264.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.6657945318987473 2 9.495380541359541 7.5514577393964775 1.0 1.0 1.0 1.0 0.40 0.40 0.0 0.40 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.6657945318987473 2 9.495380541359541 7.5514577393964775 1.0 1.0 1.0 1.0 0.40 0.40 0.0 0.40 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 1.72e-06 0.101 0.00131 68.8 38.2 1.87e+03 38.2 43.3 0.100 0.0751 0.00125 0.0751 0.0353
2.6657945318987473 2 9.495380541359541 7.5514577393964775 1.0 1.0 1.0 1.0 0.40 0.40 0.0 0.40 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.101 1.72e-06 0.101 0.00131 61.9 34.7 1.48e+03 34.7 38.4 0.100 0.0751 0.00125 0.0751 0.0353
3.6657945318987473 5 8.855048893656722 4.158850852985745 3.0 2.0 2.0 2.0 1.0 0.32 0.21 0.11 0.46 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.93e-07 0.100 0.000832 61.9 13.9 731 0.00 27.0 0.100 0.0900 0.000498 0.100 0.0223
4.665794531898747 5 8.855048893656722 4.158850852985745 3.0 2.0 2.0 2.0 1.0 0.32 0.21 0.11 0.46 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.93e-07 0.100 0.000832 15.0 4.91 49.1 0.00 7.00 0.150 0.105 0.000748 0.100 0.0273
5.665794531898747 5 8.855048893656722 4.158850852985745 3.0 2.0 2.0 2.0 1.0 0.32 0.21 0.11 0.46 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.93e-07 0.100 0.000832 37.0 26.8 196 37.0 14.0 0.150 0.105 0.000748 0.100 0.0273
6.665794531898747 5 8.855048893656722 4.158850852985745 3.0 2.0 2.0 2.0 1.0 0.32 0.21 0.11 0.46 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.102 0.100 6.93e-07 0.100 0.000832 37.0 26.8 196 37.0 14.0 0.150 0.105 0.000748 0.100 0.0273
7.665794531898747 8 5.224201735765037 4.324079139371576 5.0 3.0 3.0 3.0 1.6 0.32 0.33 0.097 0.58 4.0 2.8 1.1 3.0 1.0 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.33e-07 0.100 0.000658 37.0 16.7 305 11.5 17.5 0.150 0.103 0.000434 0.100 0.0208
8.665794531898747 8 5.224201735765037 4.324079139371576 5.0 3.0 3.0 3.0 1.6 0.32 0.33 0.097 0.58 4.0 2.8 1.1 3.0 1.0 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.33e-07 0.100 0.000658 37.0 16.7 305 11.5 17.5 0.150 0.109 0.000702 0.100 0.0265
9.665794531898747 8 5.224201735765037 4.324079139371576 5.0 3.0 3.0 3.0 1.6 0.32 0.33 0.097 0.58 4.0 2.8 1.1 3.0 1.0 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.33e-07 0.100 0.000658 37.0 17.0 301 12.3 17.4 0.175 0.114 0.000956 0.100 0.0309
10.665794531898747 8 5.224201735765037 4.324079139371576 5.0 3.0 3.0 3.0 1.6 0.32 0.33 0.097 0.58 4.0 2.8 1.1 3.0 1.0 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.33e-07 0.100 0.000658 15.7 10.5 27.4 11.7 5.23 0.175 0.114 0.000956 0.100 0.0309
11.665794531898747 8 5.224201735765037 4.324079139371576 5.0 3.0 3.0 3.0 1.6 0.32 0.33 0.097 0.58 4.0 2.8 1.1 3.0 1.0 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.33e-07 0.100 0.000658 15.7 10.5 27.4 11.7 5.23 0.175 0.114 0.000956 0.100 0.0309
12.665794531898747 8 5.224201735765037 4.324079139371576 5.0 3.0 3.0 3.0 1.6 0.32 0.33 0.097 0.58 4.0 2.8 1.1 3.0 1.0 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.33e-07 0.100 0.000658 15.7 10.5 27.4 11.7 5.23 0.175 0.114 0.000956 0.100 0.0309
13.665794531898747 11 2.8046703797883907 5.771049570415246 7.0 4.0 4.0 4.0 2.2 0.33 0.45 0.085 0.67 6.0 3.1 1.7 3.0 1.3 3.00 0.909 1.89 0.00 1.38 0.102 0.100 3.11e-07 0.100 0.000558 15.7 7.63 43.2 5.74 6.57 0.175 0.110 0.000712 0.100 0.0267
