#####################################################################
# Alchemist log file - simulation started at: 2025-02-10T09:23+0000 #
#####################################################################
#
# maxChildren = 3.0, maxResource = 3.0, maxSuccess = 500.0, resourceLowerBound = 5.0, seed = 0.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[variance] network-diameter[median] network-diameter[StandardDeviation] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] network-degree[max] network-degree[mean] network-degree[variance] network-degree[median] network-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
71.0 23 -1.0907926846003106 17.38678138541939 8.0 8.0 0.0 8.0 0.0 1.9 0.28 0.18 0.13 0.42 7.0 3.9 2.8 4.0 1.7 3.00 0.957 1.95 0.00 1.40 449 172 2.86e+04 154 169 5.22e+115 2.38e+114 1.18e+230 17.3 1.09e+115 2.76e+03 754 9.02e+05 380 950
72.0 23 -1.0907926846003106 17.38678138541939 8.0 8.0 0.0 8.0 0.0 1.9 0.28 0.18 0.13 0.42 7.0 3.9 2.8 4.0 1.7 3.00 0.957 1.95 0.00 1.40 449 172 2.86e+04 154 169 5.22e+115 2.38e+114 1.18e+230 17.3 1.09e+115 2.76e+03 754 9.02e+05 380 950
73.0 26 -2.049985717807826 18.33949246861957 8.0 8.0 0.0 8.0 0.0 2.2 0.29 0.21 0.14 0.46 7.0 3.9 3.1 4.0 1.8 3.00 0.962 1.96 0.00 1.40 449 161 2.64e+04 100 162 5.22e+115 2.11e+114 1.05e+230 4.64 1.02e+115 2.76e+03 676 8.43e+05 232 918
74.0 26 -2.049985717807826 18.33949246861957 8.0 8.0 0.0 8.0 0.0 2.2 0.29 0.21 0.14 0.46 7.0 3.9 3.1 4.0 1.8 3.00 0.962 1.96 0.00 1.40 449 161 2.64e+04 100 162 5.22e+115 2.11e+114 1.05e+230 4.64 1.02e+115 2.76e+03 675 8.44e+05 224 919
75.0 26 -2.049985717807826 18.33949246861957 8.0 8.0 0.0 8.0 0.0 2.2 0.29 0.21 0.14 0.46 7.0 3.9 3.1 4.0 1.8 3.00 0.962 1.96 0.00 1.40 449 161 2.64e+04 100 162 5.22e+115 2.11e+114 1.05e+230 4.64 1.02e+115 2.76e+03 674 8.44e+05 224 919
76.0 26 -2.049985717807826 18.33949246861957 8.0 8.0 0.0 8.0 0.0 2.2 0.29 0.21 0.14 0.46 7.0 3.9 3.1 4.0 1.8 3.00 0.962 1.96 0.00 1.40 449 161 2.64e+04 100 162 5.22e+115 2.11e+114 1.05e+230 4.64 1.02e+115 2.76e+03 673 8.43e+05 224 918
77.0 26 -2.049985717807826 18.33949246861957 8.0 8.0 0.0 8.0 0.0 2.2 0.29 0.21 0.14 0.46 7.0 3.9 3.1 4.0 1.8 3.00 0.962 1.96 0.00 1.40 449 161 2.64e+04 100 162 5.22e+115 2.11e+114 1.05e+230 4.64 1.02e+115 2.76e+03 673 8.41e+05 224 917
78.0 26 -2.049985717807826 18.33949246861957 8.0 8.0 0.0 8.0 0.0 2.2 0.29 0.21 0.14 0.46 7.0 3.9 3.1 4.0 1.8 3.00 0.962 1.96 0.00 1.40 449 161 2.64e+04 100 162 5.22e+115 2.11e+114 1.05e+230 4.64 1.02e+115 2.76e+03 672 8.38e+05 224 915
79.0 26 -2.049985717807826 18.33949246861957 8.0 8.0 0.0 8.0 0.0 2.2 0.29 0.21 0.14 0.46 7.0 3.9 3.1 4.0 1.8 3.00 0.962 1.96 0.00 1.40 449 161 2.64e+04 100 162 5.22e+115 2.11e+114 1.05e+230 4.64 1.02e+115 2.76e+03 671 8.34e+05 224 913
80.0 26 -2.049985717807826 18.33949246861957 8.0 8.0 0.0 8.0 0.0 2.2 0.29 0.21 0.14 0.46 7.0 3.9 3.1 4.0 1.8 3.00 0.962 1.96 0.00 1.40 449 161 2.64e+04 100 162 5.22e+115 2.11e+114 1.05e+230 4.64 1.02e+115 2.74e+03 670 8.31e+05 224 912
81.0 26 -2.049985717807826 18.33949246861957 8.0 8.0 0.0 8.0 0.0 2.2 0.29 0.21 0.14 0.46 7.0 3.9 3.1 4.0 1.8 3.00 0.962 1.96 0.00 1.40 449 161 2.64e+04 100 162 5.22e+115 2.11e+114 1.05e+230 4.64 1.02e+115 2.74e+03 670 8.30e+05 224 911
82.0 26 -2.049985717807826 18.33949246861957 8.0 8.0 0.0 8.0 0.0 2.2 0.29 0.21 0.14 0.46 7.0 3.9 3.1 4.0 1.8 3.00 0.962 1.96 0.00 1.40 449 161 2.64e+04 100 162 3.52e+52 1.35e+51 4.76e+103 0.0596 6.90e+51 2.74e+03 670 8.30e+05 224 911
83.0 26 -2.049985717807826 18.33949246861957 8.0 8.0 0.0 8.0 0.0 2.2 0.29 0.21 0.14 0.46 7.0 3.9 3.1 4.0 1.8 3.00 0.962 1.96 0.00 1.40 449 161 2.64e+04 100 162 3.52e+52 1.35e+51 4.76e+103 0.0596 6.90e+51 2.74e+03 670 8.30e+05 224 911
84.0 26 -2.049985717807826 18.33949246861957 8.0 8.0 0.0 8.0 0.0 2.2 0.29 0.21 0.14 0.46 7.0 3.9 3.1 4.0 1.8 3.00 0.962 1.96 0.00 1.40 449 161 2.64e+04 100 162 3.52e+52 1.35e+51 4.76e+103 0.0596 6.90e+51 2.74e+03 670 8.30e+05 224 911
85.0 26 -2.049985717807826 18.33949246861957 8.0 8.0 0.0 8.0 0.0 2.2 0.29 0.21 0.14 0.46 7.0 3.9 3.1 4.0 1.8 3.00 0.962 1.96 0.00 1.40 449 161 2.64e+04 100 162 3.52e+52 1.35e+51 4.76e+103 0.0596 6.90e+51 2.74e+03 670 8.30e+05 224 911
86.0 26 -2.049985717807826 18.33949246861957 8.0 8.0 0.0 8.0 0.0 2.2 0.29 0.21 0.14 0.46 7.0 3.9 3.1 4.0 1.8 3.00 0.962 1.96 0.00 1.40 449 161 2.64e+04 100 162 3.52e+52 1.35e+51 4.76e+103 0.0596 6.90e+51 2.74e+03 670 8.30e+05 224 911
87.0 26 -2.049985717807826 18.33949246861957 8.0 8.0 0.0 8.0 0.0 2.2 0.29 0.21 0.14 0.46 7.0 3.9 3.1 4.0 1.8 3.00 0.962 1.96 0.00 1.40 449 161 2.64e+04 100 162 3.52e+52 1.35e+51 4.76e+103 0.0596 6.90e+51 2.74e+03 670 8.30e+05 224 911
88.0 26 -2.049985717807826 18.33949246861957 8.0 8.0 0.0 8.0 0.0 2.2 0.29 0.21 0.14 0.46 7.0 3.9 3.1 4.0 1.8 3.00 0.962 1.96 0.00 1.40 449 161 2.64e+04 100 162 3.52e+52 1.35e+51 4.76e+103 0.0596 6.90e+51 2.74e+03 670 8.30e+05 224 911
89.0 26 -2.049985717807826 18.33949246861957 8.0 8.0 0.0 8.0 0.0 2.2 0.29 0.21 0.14 0.46 7.0 3.9 3.1 4.0 1.8 3.00 0.962 1.96 0.00 1.40 449 161 2.64e+04 100 162 3.52e+52 1.35e+51 4.76e+103 0.0596 6.90e+51 2.74e+03 670 8.30e+05 224 911
90.0 26 -2.049985717807826 18.33949246861957 8.0 8.0 0.0 8.0 0.0 2.2 0.29 0.21 0.14 0.46 7.0 3.9 3.1 4.0 1.8 3.00 0.962 1.96 0.00 1.40 449 161 2.64e+04 100 162 3.52e+52 1.35e+51 4.76e+103 0.0596 6.90e+51 2.74e+03 670 8.30e+05 224 911
91.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 3.52e+52 1.21e+51 4.27e+103 0.0135 6.53e+51 2.74e+03 605 7.79e+05 217 883
92.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 3.52e+52 1.21e+51 4.27e+103 0.0135 6.53e+51 2.74e+03 605 7.79e+05 217 883
93.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 3.52e+52 1.21e+51 4.27e+103 0.0135 6.53e+51 2.74e+03 605 7.79e+05 217 883
94.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 3.52e+52 1.21e+51 4.27e+103 0.0135 6.53e+51 2.74e+03 605 7.79e+05 217 883
95.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 3.52e+52 1.21e+51 4.27e+103 0.0135 6.53e+51 2.74e+03 605 7.79e+05 217 883
96.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 3.52e+52 1.21e+51 4.27e+103 0.0135 6.53e+51 2.74e+03 605 7.79e+05 217 883
97.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 3.52e+52 1.21e+51 4.27e+103 0.0135 6.53e+51 2.74e+03 605 7.79e+05 217 883
98.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 3.52e+52 1.21e+51 4.27e+103 0.0135 6.53e+51 2.74e+03 605 7.79e+05 217 883
99.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 3.52e+52 1.21e+51 4.27e+103 0.0135 6.53e+51 2.74e+03 605 7.79e+05 217 883
100.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 3.52e+52 1.21e+51 4.27e+103 0.0135 6.53e+51 2.74e+03 605 7.79e+05 217 883
101.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 8.24e+25 2.84e+24 2.34e+50 0.0142 1.53e+25 2.74e+03 605 7.79e+05 217 883
102.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 8.24e+25 2.84e+24 2.34e+50 0.0142 1.53e+25 2.74e+03 605 7.79e+05 217 883
103.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 8.24e+25 2.84e+24 2.34e+50 0.0142 1.53e+25 2.74e+03 605 7.79e+05 217 883
104.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 8.24e+25 2.84e+24 2.34e+50 0.0142 1.53e+25 2.74e+03 605 7.79e+05 217 883
105.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 8.24e+25 2.84e+24 2.34e+50 0.0142 1.53e+25 2.74e+03 605 7.79e+05 217 883
106.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 8.24e+25 2.84e+24 2.34e+50 0.0142 1.53e+25 2.74e+03 605 7.79e+05 217 883
107.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 8.24e+25 2.84e+24 2.34e+50 0.0142 1.53e+25 2.74e+03 605 7.79e+05 217 883
108.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 8.24e+25 2.84e+24 2.34e+50 0.0142 1.53e+25 2.74e+03 605 7.79e+05 217 883
109.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 8.24e+25 2.84e+24 2.34e+50 0.0142 1.53e+25 2.74e+03 605 7.79e+05 217 883
110.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 8.24e+25 2.84e+24 2.34e+50 0.0142 1.53e+25 2.74e+03 605 7.79e+05 217 883
111.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 8.24e+25 2.84e+24 2.34e+50 0.0142 1.53e+25 2.74e+03 605 7.79e+05 217 883
112.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 8.24e+25 2.84e+24 2.34e+50 0.0142 1.53e+25 2.74e+03 605 7.79e+05 217 883
113.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 8.24e+25 2.84e+24 2.34e+50 0.0142 1.53e+25 2.74e+03 605 7.79e+05 217 883
114.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 8.24e+25 2.84e+24 2.34e+50 0.0142 1.53e+25 2.74e+03 605 7.79e+05 217 883
115.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 8.24e+25 2.84e+24 2.34e+50 0.0142 1.53e+25 2.74e+03 605 7.79e+05 217 883
116.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 8.24e+25 2.84e+24 2.34e+50 0.0142 1.53e+25 2.74e+03 605 7.79e+05 217 883
117.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 8.24e+25 2.84e+24 2.34e+50 0.0142 1.53e+25 2.74e+03 605 7.79e+05 217 883
118.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 8.24e+25 2.84e+24 2.34e+50 0.0142 1.53e+25 2.74e+03 605 7.79e+05 217 883
119.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 8.24e+25 2.84e+24 2.34e+50 0.0142 1.53e+25 2.74e+03 605 7.79e+05 217 883
120.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 8.24e+25 2.84e+24 2.34e+50 0.0142 1.53e+25 2.74e+03 605 7.79e+05 217 883
121.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 8.24e+25 2.84e+24 2.34e+50 0.0142 1.53e+25 2.74e+03 605 7.79e+05 217 883
122.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 20.2 4.35 44.0 0.0111 6.64 2.74e+03 605 7.79e+05 217 883
123.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 20.2 4.35 44.0 0.0111 6.64 2.74e+03 605 7.79e+05 217 883
124.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 20.2 4.35 44.0 0.0111 6.64 2.74e+03 605 7.79e+05 217 883
125.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 20.2 4.35 44.0 0.0111 6.64 2.74e+03 605 7.79e+05 217 883
126.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 20.2 4.35 44.0 0.0111 6.64 2.74e+03 605 7.79e+05 217 883
127.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 20.2 4.35 44.0 0.0111 6.64 2.74e+03 605 7.79e+05 217 883
128.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 20.2 4.35 44.0 0.0111 6.64 2.74e+03 605 7.79e+05 217 883
129.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 20.2 4.35 44.0 0.0111 6.64 2.74e+03 605 7.79e+05 217 883
130.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 20.2 4.35 44.0 0.0111 6.64 2.74e+03 605 7.79e+05 217 883
131.0 29 -2.996664826285988 18.877868697245386 8.0 8.0 0.0 8.0 0.0 2.4 0.29 0.24 0.13 0.49 7.0 4.3 2.9 4.0 1.7 3.00 0.966 1.96 0.00 1.40 449 148 2.49e+04 66.1 158 20.2 4.35 44.0 0.0111 6.64 2.74e+03 605 7.79e+05 217 883
132.0 30 -2.739283300991826 19.425086090866802 9.0 9.0 0.0 9.0 0.0 2.5 0.29 0.25 0.13 0.50 7.0 4.2 3.1 4.0 1.8 3.00 0.967 1.90 0.00 1.38 449 145 2.45e+04 60.2 156 20.2 4.21 43.2 0.00908 6.57 2.74e+03 586 7.63e+05 212 873
133.0 30 -2.739283300991826 19.425086090866802 9.0 9.0 0.0 9.0 0.0 2.5 0.29 0.25 0.13 0.50 7.0 4.2 3.1 4.0 1.8 3.00 0.967 1.90 0.00 1.38 449 145 2.45e+04 60.2 156 20.2 4.21 43.2 0.00908 6.57 2.74e+03 580 7.69e+05 181 877
134.0 30 -2.739283300991826 19.425086090866802 9.0 9.0 0.0 9.0 0.0 2.5 0.29 0.25 0.13 0.50 7.0 4.2 3.1 4.0 1.8 3.00 0.967 1.90 0.00 1.38 449 145 2.45e+04 60.2 156 20.2 4.21 43.2 0.00908 6.57 2.74e+03 580 7.69e+05 181 877
135.0 30 -2.739283300991826 19.425086090866802 9.0 9.0 0.0 9.0 0.0 2.5 0.29 0.25 0.13 0.50 7.0 4.2 3.1 4.0 1.8 3.00 0.967 1.90 0.00 1.38 449 145 2.45e+04 60.2 156 20.2 4.21 43.2 0.00908 6.57 2.74e+03 580 7.69e+05 181 877
136.0 30 -2.739283300991826 19.425086090866802 9.0 9.0 0.0 9.0 0.0 2.5 0.29 0.25 0.13 0.50 7.0 4.2 3.1 4.0 1.8 3.00 0.967 1.90 0.00 1.38 449 145 2.45e+04 60.2 156 20.2 4.21 43.2 0.00908 6.57 2.74e+03 574 7.70e+05 181 877
137.0 30 -2.739283300991826 19.425086090866802 9.0 9.0 0.0 9.0 0.0 2.5 0.29 0.25 0.13 0.50 7.0 4.2 3.1 4.0 1.8 3.00 0.967 1.90 0.00 1.38 449 145 2.45e+04 60.2 156 20.2 4.21 43.2 0.00908 6.57 2.74e+03 567 7.60e+05 181 872
138.0 30 -2.739283300991826 19.425086090866802 9.0 9.0 0.0 9.0 0.0 2.5 0.29 0.25 0.13 0.50 7.0 4.2 3.1 4.0 1.8 3.00 0.967 1.90 0.00 1.38 449 145 2.45e+04 60.2 156 20.2 4.21 43.2 0.00908 6.57 2.74e+03 561 7.41e+05 181 861
139.0 30 -2.739283300991826 19.425086090866802 9.0 9.0 0.0 9.0 0.0 2.5 0.29 0.25 0.13 0.50 7.0 4.2 3.1 4.0 1.8 3.00 0.967 1.90 0.00 1.38 449 145 2.45e+04 60.2 156 20.2 4.21 43.2 0.00908 6.57 2.74e+03 555 7.16e+05 181 846
140.0 30 -2.739283300991826 19.425086090866802 9.0 9.0 0.0 9.0 0.0 2.5 0.29 0.25 0.13 0.50 7.0 4.2 3.1 4.0 1.8 3.00 0.967 1.90 0.00 1.38 449 145 2.45e+04 60.2 156 20.2 4.21 43.2 0.00908 6.57 2.74e+03 549 6.90e+05 181 831
141.0 30 -2.739283300991826 19.425086090866802 9.0 9.0 0.0 9.0 0.0 2.5 0.29 0.25 0.13 0.50 7.0 4.2 3.1 4.0 1.8 3.00 0.967 1.90 0.00 1.38 449 145 2.45e+04 60.2 156 20.2 4.21 43.2 0.00908 6.57 2.56e+03 543 6.63e+05 181 814
142.0 30 -2.739283300991826 19.425086090866802 9.0 9.0 0.0 9.0 0.0 2.5 0.29 0.25 0.13 0.50 7.0 4.2 3.1 4.0 1.8 3.00 0.967 1.90 0.00 1.38 449 145 2.45e+04 60.2 156 20.9 4.28 45.4 0.00908 6.74 2.56e+03 538 6.57e+05 181 811
143.0 30 -2.739283300991826 19.425086090866802 9.0 9.0 0.0 9.0 0.0 2.5 0.29 0.25 0.13 0.50 7.0 4.2 3.1 4.0 1.8 3.00 0.967 1.90 0.00 1.38 449 145 2.45e+04 60.2 156 1.19e+36 3.96e+34 4.70e+70 0.00816 2.17e+35 2.56e+03 538 6.57e+05 181 811
144.0 30 -2.739283300991826 19.425086090866802 9.0 9.0 0.0 9.0 0.0 2.5 0.29 0.25 0.13 0.50 7.0 4.2 3.1 4.0 1.8 3.00 0.967 1.90 0.00 1.38 449 145 2.45e+04 60.2 156 1.19e+36 3.96e+34 4.70e+70 0.00816 2.17e+35 2.56e+03 538 6.57e+05 181 811
145.0 30 -2.739283300991826 19.425086090866802 9.0 9.0 0.0 9.0 0.0 2.5 0.29 0.25 0.13 0.50 7.0 4.2 3.1 4.0 1.8 3.00 0.967 1.90 0.00 1.38 449 145 2.45e+04 60.2 156 1.19e+36 3.96e+34 4.70e+70 0.00816 2.17e+35 2.56e+03 538 6.57e+05 181 811
146.0 30 -2.739283300991826 19.425086090866802 9.0 9.0 0.0 9.0 0.0 2.5 0.29 0.25 0.13 0.50 7.0 4.2 3.1 4.0 1.8 3.00 0.967 1.90 0.00 1.38 449 145 2.45e+04 60.2 156 1.19e+36 3.96e+34 4.70e+70 0.00816 2.17e+35 2.56e+03 538 6.57e+05 181 811
147.0 30 -2.739283300991826 19.425086090866802 9.0 9.0 0.0 9.0 0.0 2.5 0.29 0.25 0.13 0.50 7.0 4.2 3.1 4.0 1.8 3.00 0.967 1.90 0.00 1.38 449 145 2.45e+04 60.2 156 1.19e+36 3.96e+34 4.70e+70 0.00816 2.17e+35 2.56e+03 538 6.57e+05 181 811
148.0 30 -2.739283300991826 19.425086090866802 9.0 9.0 0.0 9.0 0.0 2.5 0.29 0.25 0.13 0.50 7.0 4.2 3.1 4.0 1.8 3.00 0.967 1.90 0.00 1.38 449 145 2.45e+04 60.2 156 1.19e+36 3.96e+34 4.70e+70 0.00816 2.17e+35 2.56e+03 538 6.57e+05 181 811
149.0 30 -2.739283300991826 19.425086090866802 9.0 9.0 0.0 9.0 0.0 2.5 0.29 0.25 0.13 0.50 7.0 4.2 3.1 4.0 1.8 3.00 0.967 1.90 0.00 1.38 449 145 2.45e+04 60.2 156 1.19e+36 3.96e+34 4.70e+70 0.00816 2.17e+35 2.56e+03 538 6.57e+05 181 811
150.0 30 -2.739283300991826 19.425086090866802 9.0 9.0 0.0 9.0 0.0 2.5 0.29 0.25 0.13 0.50 7.0 4.2 3.1 4.0 1.8 3.00 0.967 1.90 0.00 1.38 449 145 2.45e+04 60.2 156 1.19e+36 3.96e+34 4.70e+70 0.00816 2.17e+35 2.56e+03 538 6.57e+05 181 811
